window,horizon,horizon_ms,signal,n,alpha,beta,r2,t_stat,hac_lags,x_mean,y_mean_bps,x_std,y_std_bps,predicted_drift_1std_bps
2026-04-12 15:00,1m,60000,raw_ofi,17938,0.15331367130165222,0.0630327956623127,0.002611731864843203,4.639361558774478,60,0.017349857286207974,0.15440728131074405,2.5771822785048024,3.1786844111331867,0.16244700394552666
2026-04-12 15:00,5m,300000,raw_ofi,17698,0.7497945924161169,0.03680792904536592,0.0002194039707684725,1.456103505614157,300,0.017100992767544284,0.75042404454451,2.5887668092097686,6.4329781060725475,0.0952871450283915
2026-04-13 02:00,1s,1000,normalized_ofi,17997,0.0005465169098991955,0.09065337714181707,0.030731202496957266,15.389547049880006,12,-0.028759584117958505,-0.002060636515587909,0.732361754201724,0.3787214180803834,0.06639106630789161
2026-04-13 02:00,10s,10000,normalized_ofi,17988,-0.009027806901956884,0.2408169020116647,0.01739012646431226,11.30713143159924,12,-0.028873925151637156,-0.01598113610589083,0.7324682077489528,1.3375941914713272,0.17639072461213923
2026-04-13 02:00,1m,60000,normalized_ofi,17938,-0.08585138760557247,0.30471218574450387,0.004089245844199785,5.459077181228379,60,-0.02859612242983499,-0.09456497457498492,0.733122144725447,3.4933697074694123,0.22339125113698946
2026-04-13 02:00,5m,300000,normalized_ofi,17698,-0.38911159469132195,0.20443087573464094,0.00041141239138742236,2.403849371482638,300,-0.029517716683618987,-0.3951459273626412,0.7365064819944093,7.423084057057124,0.15056466509835664
2026-04-13 02:00,1s,1000,raw_ofi,17997,0.00013858471821702085,0.017630605011408222,0.02763312432169096,12.035212392230386,12,-0.12473884091793114,-0.002060636515587909,3.5708174334523335,0.3787214180803834,0.06295567173704855
2026-04-13 02:00,10s,10000,raw_ofi,17988,-0.010006884712819648,0.047554388840801286,0.01611627967304996,10.667831143329655,12,-0.12562986379808797,-0.01598113610589083,3.570805271411612,1.3375941914713272,0.16980746235149077
2026-04-13 02:00,1m,60000,raw_ofi,17938,-0.08752553158376325,0.05675328341584021,0.0033701891810894447,5.159143172086228,60,-0.12403587189207299,-0.09456497457498492,3.5733923034679376,3.4933697074694123,0.20280174615469795
2026-04-13 02:00,5m,300000,raw_ofi,17698,-0.3908986293141883,0.033001732119312795,0.00025426655691918043,1.8789139764332756,300,-0.12869924624251353,-0.3951459273626412,3.586676974844084,7.423084057057124,0.11836655272231165
2026-04-13 07:00,1s,1000,normalized_ofi,17997,-0.002403936757301283,0.09537066626556588,0.030526121224807246,16.999850291753976,12,-0.001960109951131282,-0.002590873749294439,0.70248273218477,0.3834552230154824,0.06699624620851659
2026-04-13 07:00,10s,10000,normalized_ofi,17988,-0.011133861897974918,0.260310312557694,0.018378032460818816,11.900750604088943,12,-0.0019566913330724706,-0.011643208830465943,0.7026581109576161,1.3492298172232335,0.18290915248457587
2026-04-13 07:00,1m,60000,normalized_ofi,17938,-0.04666298758715282,0.34431302745782855,0.004941523732170161,5.745088398161242,60,-0.0015865090509059934,-0.04720924332155951,0.7032212450389568,3.4444112183173514,0.2421282358520267
2026-04-13 07:00,5m,300000,normalized_ofi,17698,-0.14584565470315905,0.27304482869081126,0.0006484217721310914,2.4363849787091856,300,-0.0007018701216211704,-0.1460372967102803,0.7034597305202244,7.543005121962628,0.1920760416107789
2026-04-13 07:00,1s,1000,raw_ofi,17997,-0.0015173774139691165,0.02167374663430706,0.02796184950862679,15.713385401304468,12,-0.0495297999666611,-0.002590873749294439,2.958445767631103,0.3834552230154824,0.06412060399897458
