source,scope,scope_value,cluster_gap_ms,cluster_id,rows,start_timestamp_ms,end_timestamp_ms,duration_ms,metric_sum,negative_metric_sum,min_metric,max_metric,first_row_id,last_row_id,nearest_boundary,nearest_boundary_hhmm_utc,boundary_signed_delta_ms,boundary_abs_delta_ms,within_30m_boundary,cluster_share_of_total_metric_sum,cluster_share_of_negative_metric_sum,cluster_share_of_tail_metric_sum
fill,pooled,pooled,60000,fill_pooled_pooled_60000_35,1,1776433610562,1776433610562,0,-19.16683883266317028254277114,-19.16683883266317028254277114,-19.16683883266317028254277114,-19.16683883266317028254277114,2026-04-17 12:00:2026-04-17 13:00:fill-000044:4120,2026-04-17 12:00:2026-04-17 13:00:fill-000044:4120,US cash open,13:30,1010562,1010562,True,0.01031499479092305448231493514,0.006121600166529756989780211360,0.02603808546292876540216402005
fill,pooled,pooled,60000,fill_pooled_pooled_60000_36,2,1776433876977,1776433904993,28016,-34.20264888562426599141481977,-34.20264888562426599141481977,-19.34765997502964461706462834,-14.85498891059462137435019143,2026-04-17 12:00:2026-04-17 13:00:fill-000046:4130,2026-04-17 12:00:2026-04-17 13:00:fill-000047:4135,US cash open,13:30,1276977,1276977,True,0.01840679875127661197789662789,0.01092381184721968797080070193,0.04646418235774813516262075680
fill,pooled,pooled,60000,fill_pooled_pooled_60000_37,1,1776437143765,1776437143765,0,-12.40183670367521020407469306,-12.40183670367521020407469306,-12.40183670367521020407469306,-12.40183670367521020407469306,2026-04-17 12:00:2026-04-17 14:00:fill-000025:4265,2026-04-17 12:00:2026-04-17 14:00:fill-000025:4265,US cash open,13:30,4543765,4543765,False,0.006674281664970487440467567626,0.003960960192408750368799098027,0.01684785304487861591125010046
fill,pooled,pooled,60000,fill_pooled_pooled_60000_38,1,1776440966015,1776440966015,0,-14.59811046375889944699657692,-14.59811046375889944699657692,-14.59811046375889944699657692,-14.59811046375889944699657692,2026-04-17 12:00:2026-04-17 15:00:fill-000024:4418,2026-04-17 12:00:2026-04-17 15:00:fill-000024:4418,US cash open,13:30,8366015,8366015,False,0.007856247694553701087096489467,0.004662417012328446467268410877,0.01983148348933105105116309660
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_1,1,1776088384374,1776088384374,0,-12.48544420814777097996035098,-12.48544420814777097996035098,-12.48544420814777097996035098,-12.48544420814777097996035098,2026-04-13 12:00:2026-04-13 13:00:fill-000019:157,2026-04-13 12:00:2026-04-13 13:00:fill-000019:157,US cash open,13:30,1384374,1384374,True,0.05173501284631111005264805364,0.02703193104434601327970653451,0.1228105298650357550761728769
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_2,1,1776088868432,1776088868432,0,-15.37399469348315925761744351,-15.37399469348315925761744351,-15.37399469348315925761744351,-15.37399469348315925761744351,2026-04-13 12:00:2026-04-13 14:00:fill-000003:189,2026-04-13 12:00:2026-04-13 14:00:fill-000003:189,US cash open,13:30,1868432,1868432,False,0.06370408611072273879195749502,0.03328586131994989082147317326,0.1512231685931352770510740806
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_3,1,1776092206124,1776092206124,0,-11.13803438883731620421617280,-11.13803438883731620421617280,-11.13803438883731620421617280,-11.13803438883731620421617280,2026-04-13 12:00:2026-04-13 14:00:fill-000051:428,2026-04-13 12:00:2026-04-13 14:00:fill-000051:428,US cash open,13:30,5206124,5206124,False,0.04615185031327269562747614265,0.02411468687450655354879771891,0.1095570075156360939969704798
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_4,1,1776092285697,1776092285697,0,-14.27265142592461349289994131,-14.27265142592461349289994131,-14.27265142592461349289994131,-14.27265142592461349289994131,2026-04-13 12:00:2026-04-13 14:00:fill-000052:432,2026-04-13 12:00:2026-04-13 14:00:fill-000052:432,US cash open,13:30,5285697,5285697,False,0.05914053137086359783469721822,0.03090136984584046023300114163,0.1403900297798691126929313452
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_5,1,1776094200378,1776094200378,0,-12.85096693207311306578668048,-12.85096693207311306578668048,-12.85096693207311306578668048,-12.85096693207311306578668048,2026-04-13 12:00:2026-04-13 15:00:fill-000010:483,2026-04-13 12:00:2026-04-13 15:00:fill-000010:483,US cash open,13:30,7200378,7200378,False,0.05324960235571404132343043203,0.02782331538787168084037752250,0.1264059197169793511604229451
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_6,1,1776095859692,1776095859692,0,-11.31064621543143683740618564,-11.31064621543143683740618564,-11.31064621543143683740618564,-11.31064621543143683740618564,2026-04-13 12:00:2026-04-13 15:00:fill-000024:549,2026-04-13 12:00:2026-04-13 15:00:fill-000024:549,US cash open,13:30,8859692,8859692,False,0.04686708918802930653869521897,0.02448840453453869837319550959,0.1112548686034427930734492852
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_7,1,1776096464423,1776096464423,0,-13.18123770862791323461748100,-13.18123770862791323461748100,-13.18123770862791323461748100,-13.18123770862791323461748100,2026-04-13 12:00:2026-04-13 16:00:fill-000006:578,2026-04-13 12:00:2026-04-13 16:00:fill-000006:578,US cash open,13:30,9464423,9464423,False,0.05461812097491329709560867817,0.02853837659906717944667834799,0.1296545609660558279033607733
fill,window,2026-04-13 12:00,60000,fill_window_2026_04_13_12_00_60000_8,1,1776096531420,1776096531420,0,-11.05130534759458757414940889,-11.05130534759458757414940889,-11.05130534759458757414940889,-11.05130534759458757414940889,2026-04-13 12:00:2026-04-13 16:00:fill-000008:588,2026-04-13 12:00:2026-04-13 16:00:fill-000008:588,US cash open,13:30,9531420,9531420,False,0.04579247759188303733026833335,0.02392691194048492421532233115,0.1087039149598457890456182141
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_1,1,1776176261720,1776176261720,0,-16.07416503183875404142080923,-16.07416503183875404142080923,-16.07416503183875404142080923,-16.07416503183875404142080923,2026-04-14 12:00:2026-04-14 14:00:fill-000014:1007,2026-04-14 12:00:2026-04-14 14:00:fill-000014:1007,US cash open,13:30,2861720,2861720,False,0.05606282403629308217589135312,0.03149816219264988379268124774,0.1276235606052996317547378738
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_2,1,1776176791765,1776176791765,0,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,2026-04-14 12:00:2026-04-14 14:00:fill-000023:1052,2026-04-14 12:00:2026-04-14 14:00:fill-000023:1052,US cash open,13:30,3391765,3391765,False,0.05068748654853930895801533068,0.02847809934458693002194321717,0.1153869363996017893567185142
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_3,1,1776177162898,1776177162898,0,-21.59841274089354933674934485,-21.59841274089354933674934485,-21.59841274089354933674934485,-21.59841274089354933674934485,2026-04-14 12:00:2026-04-14 14:00:fill-000027:1072,2026-04-14 12:00:2026-04-14 14:00:fill-000027:1072,US cash open,13:30,3762898,3762898,False,0.07533007223439164559293158550,0.04232321282436396435185283848,0.1714842626012522807253506460
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_4,1,1776177600245,1776177600245,0,-17.58817173242033065365084502,-17.58817173242033065365084502,-17.58817173242033065365084502,-17.58817173242033065365084502,2026-04-14 12:00:2026-04-14 14:00:fill-000040:1137,2026-04-14 12:00:2026-04-14 14:00:fill-000040:1137,US cash open,13:30,4200245,4200245,False,0.06134331550047485011886821621,0.03446493704666057700148529732,0.1396442736890447624489867157
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_5,1,1776178434738,1776178434738,0,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,2026-04-14 12:00:2026-04-14 14:00:fill-000052:1197,2026-04-14 12:00:2026-04-14 14:00:fill-000052:1197,US cash open,13:30,5034738,5034738,False,0.04595786369561970054297094689,0.02582082279292972960017282308,0.1046202417282980523834152163
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_6,1,1776179095499,1776179095499,0,-14.09244776366703832853865302,-14.09244776366703832853865302,-14.09244776366703832853865302,-14.09244776366703832853865302,2026-04-14 12:00:2026-04-14 15:00:fill-000003:1220,2026-04-14 12:00:2026-04-14 15:00:fill-000003:1220,US cash open,13:30,5695499,5695499,False,0.04915107053151490504389568013,0.02761488416177182495317331821,0.1118893801128059264513224329
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_7,1,1776179579551,1776179579551,0,-16.48932003600471977302526019,-16.48932003600471977302526019,-16.48932003600471977302526019,-16.48932003600471977302526019,2026-04-14 12:00:2026-04-14 15:00:fill-000009:1250,2026-04-14 12:00:2026-04-14 15:00:fill-000009:1250,US cash open,13:30,6179551,6179551,False,0.05751078490394883837573163061,0.03231168001024155546622909551,0.1309197542010367572278544852
fill,window,2026-04-14 12:00,60000,fill_window_2026_04_14_12_00_60000_8,1,1776180125815,1776180125815,0,-12.39744154726479526496510391,-12.39744154726479526496510391,-12.39744154726479526496510391,-12.39744154726479526496510391,2026-04-14 12:00:2026-04-14 15:00:fill-000017:1290,2026-04-14 12:00:2026-04-14 15:00:fill-000017:1290,US cash open,13:30,6725815,6725815,False,0.04323929626128946322214194404,0.02429343134502913626575934749,0.09843159066266079965161411616
fill,window,2026-04-15 12:00,60000,fill_window_2026_04_15_12_00_60000_1,2,1776260268236,1776260268265,29,-35.71001509184497450734672794,-35.71001509184497450734672794,-17.85500754592248725367336397,-17.85500754592248725367336397,2026-04-15 12:00:2026-04-15 13:00:fill-000013:1727,2026-04-15 12:00:2026-04-15 13:00:fill-000014:1732,US cash open,13:30,468236,468236,True,0.1266130628515523297157273214,0.07784833811184075718448202657,0.3144139563377288605459006516
fill,window,2026-04-15 12:00,60000,fill_window_2026_04_15_12_00_60000_2,1,1776261475106,1776261475106,0,-12.16994217520757379581455878,-12.16994217520757379581455878,-12.16994217520757379581455878,-12.16994217520757379581455878,2026-04-15 12:00:2026-04-15 13:00:fill-000030:1810,2026-04-15 12:00:2026-04-15 13:00:fill-000030:1810,US cash open,13:30,1675106,1675106,True,0.04314962201965577671378205429,0.02653064611763404345939243872,0.1071520036568740186126952785
fill,window,2026-04-15 12:00,60000,fill_window_2026_04_15_12_00_60000_3,2,1776262765277,1776262765687,410,-28.82262948165921893075190434,-28.82262948165921893075190434,-14.80156193233219718712431057,-14.02106754932702174362759377,2026-04-15 12:00:2026-04-15 14:00:fill-000010:1860,2026-04-15 12:00:2026-04-15 14:00:fill-000011:1865,US cash open,13:30,2965277,2965277,False,0.1021932191493728083114256766,0.06283374004154165516584269005,0.2537729806071816364721564655
fill,window,2026-04-15 12:00,60000,fill_window_2026_04_15_12_00_60000_4,2,1776262901778,1776262901779,1,-24.96455062091879323102194876,-24.96455062091879323102194876,-12.48227531045939661551097438,-12.48227531045939661551097438,2026-04-15 12:00:2026-04-15 14:00:fill-000012:1870,2026-04-15 12:00:2026-04-15 14:00:fill-000013:1875,US cash open,13:30,3101778,3101778,False,0.08851405435415190500970619593,0.05442307354250521956072405577,0.2198039712032798988736402622
fill,window,2026-04-15 12:00,60000,fill_window_2026_04_15_12_00_60000_5,1,1776264931265,1776264931265,0,-11.90929386705072667523404162,-11.90929386705072667523404162,-11.90929386705072667523404162,-11.90929386705072667523404162,2026-04-15 12:00:2026-04-15 14:00:fill-000035:1985,2026-04-15 12:00:2026-04-15 14:00:fill-000035:1985,US cash open,13:30,5131265,5131265,False,0.04222547005450160496197771629,0.02596242911829966569500651330,0.1048570881949355854956073426
fill,window,2026-04-16 12:00,60000,fill_window_2026_04_16_12_00_60000_1,1,1776346896678,1776346896678,0,-18.59083506256407385084990550,-18.59083506256407385084990550,-18.59083506256407385084990550,-18.59083506256407385084990550,2026-04-16 12:00:2026-04-16 13:00:fill-000016:2450,2026-04-16 12:00:2026-04-16 13:00:fill-000016:2450,US cash open,13:30,696678,696678,True,0.05153342217552653408398816044,0.03142870297299268763593908213,0.1268417624816798906835084962
fill,window,2026-04-16 12:00,60000,fill_window_2026_04_16_12_00_60000_2,1,1776347689092,1776347689092,0,-20.39287517721076827006740959,-20.39287517721076827006740959,-20.39287517721076827006740959,-20.39287517721076827006740959,2026-04-16 12:00:2026-04-16 13:00:fill-000025:2495,2026-04-16 12:00:2026-04-16 13:00:fill-000025:2495,US cash open,13:30,1489092,1489092,True,0.05652864125486326557743801064,0.03447513866660468628191204491,0.1391367424239606532170826917
fill,window,2026-04-16 12:00,60000,fill_window_2026_04_16_12_00_60000_3,3,1776348090183,1776348111687,21504,-45.70660182581364862320782243,-45.70660182581364862320782243,-16.01043598960177470507332898,-14.07467565656405801113734614,2026-04-16 12:00:2026-04-16 14:00:fill-000001:2513,2026-04-16 12:00:2026-04-16 14:00:fill-000003:2523,US cash open,13:30,1890183,1890183,False,0.1266977841593245879605955169,0.07726921398926221511267920024,0.3118475266508534747578708277
fill,window,2026-04-16 12:00,60000,fill_window_2026_04_16_12_00_60000_4,1,1776348342557,1776348342557,0,-17.42230444818219389139449410,-17.42230444818219389139449410,-17.42230444818219389139449410,-17.42230444818219389139449410,2026-04-16 12:00:2026-04-16 14:00:fill-000004:2528,2026-04-16 12:00:2026-04-16 14:00:fill-000004:2528,US cash open,13:30,2142557,2142557,False,0.04829427873343182406731953408,0.02945324563228345625582835532,0.1188690984166609956110843399
fill,window,2026-04-16 12:00,60000,fill_window_2026_04_16_12_00_60000_5,1,1776352199840,1776352199840,0,-21.96085675886433960128859467,-21.96085675886433960128859467,-21.96085675886433960128859467,-21.96085675886433960128859467,2026-04-16 12:00:2026-04-16 15:00:fill-000005:2760,2026-04-16 12:00:2026-04-16 15:00:fill-000005:2760,US cash open,13:30,5999840,5999840,False,0.06087505477200082209287037245,0.03712588712578211169295194296,0.1498347851254551221020780098
fill,window,2026-04-16 12:00,60000,fill_window_2026_04_16_12_00_60000_6,1,1776357201265,1776357201265,0,-22.49367227021565934148918582,-22.49367227021565934148918582,-22.49367227021565934148918582,-22.49367227021565934148918582,2026-04-16 12:00:2026-04-16 16:00:fill-000023:2982,2026-04-16 12:00:2026-04-16 16:00:fill-000023:2982,US cash open,13:30,11001265,11001265,False,0.06235200869019397245057265126,0.03802663743577675329509831771,0.1534700849013898636283756347
fill,window,2026-04-16 17:00,60000,fill_window_2026_04_16_17_00_60000_1,1,1776362341638,1776362341638,0,-12.97447919000120258829339247,-12.97447919000120258829339247,-12.97447919000120258829339247,-12.97447919000120258829339247,2026-04-16 17:00:2026-04-16 17:00:fill-000031:3223,2026-04-16 17:00:2026-04-16 17:00:fill-000031:3223,US cash close,20:00,-7258362,7258362,False,0.03238552901312139545388441340,0.02566194355811802544528394152,0.1331569845247963093706034278
fill,window,2026-04-16 17:00,60000,fill_window_2026_04_16_17_00_60000_2,1,1776362869203,1776362869203,0,-12.67679398515770468152025534,-12.67679398515770468152025534,-12.67679398515770468152025534,-12.67679398515770468152025534,2026-04-16 17:00:2026-04-16 18:00:fill-000004:3244,2026-04-16 17:00:2026-04-16 18:00:fill-000004:3244,US cash close,20:00,-6730797,6730797,False,0.03164247854480928791941864956,0.02507315838894778317757811009,0.1301018434563860870366277731
fill,window,2026-04-16 17:00,60000,fill_window_2026_04_16_17_00_60000_3,1,1776363487509,1776363487509,0,-13.55735485156121687579409789,-13.55735485156121687579409789,-13.55735485156121687579409789,-13.55735485156121687579409789,2026-04-16 17:00:2026-04-16 18:00:fill-000013:3289,2026-04-16 17:00:2026-04-16 18:00:fill-000013:3289,US cash close,20:00,-6112491,6112491,False,0.03384044187490636397583603600,0.02681480080266013986539973200,0.1391390331534642350838894876
fill,window,2026-04-16 17:00,60000,fill_window_2026_04_16_17_00_60000_4,1,1776366939233,1776366939233,0,-11.98729715095360511351173118,-11.98729715095360511351173118,-11.98729715095360511351173118,-11.98729715095360511351173118,2026-04-16 17:00:2026-04-16 19:00:fill-000011:3423,2026-04-16 17:00:2026-04-16 19:00:fill-000011:3423,US cash close,20:00,-2660767,2660767,False,0.02992142913684687479456854658,0.02370941741840598024927117872,0.1230255425168643039701219746
fill,window,2026-04-16 17:00,60000,fill_window_2026_04_16_17_00_60000_5,1,1776370274828,1776370274828,0,-21.07758646163154809102154712,-21.07758646163154809102154712,-21.07758646163154809102154712,-21.07758646163154809102154712,2026-04-16 17:00:2026-04-16 20:00:fill-000003:3540,2026-04-16 17:00:2026-04-16 20:00:fill-000003:3540,US cash close,20:00,674828,674828,True,0.05261165229705686283011660003,0.04168890528851287761340485194,0.2163191148708658189863140331
fill,window,2026-04-16 17:00,60000,fill_window_2026_04_16_17_00_60000_6,2,1776374387781,1776374400329,12548,-25.16395464384799599579137365,-25.16395464384799599579137365,-12.84530669135387920869767384,-12.31864795249411678709369981,2026-04-16 17:00:2026-04-16 21:00:fill-000010:3699,2026-04-16 17:00:2026-04-16 21:00:fill-000011:3704,US cash close,20:00,4787781,4787781,False,0.06281161434450877634549786413,0.04977124509684533994852800487,0.2582574814776232455524433038
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_1,1,1776428857665,1776428857665,0,-15.14470828232511446577999642,-15.14470828232511446577999642,-15.14470828232511446577999642,-15.14470828232511446577999642,2026-04-17 12:00:2026-04-17 12:00:fill-000006:3827,2026-04-17 12:00:2026-04-17 12:00:fill-000006:3827,US cash open,13:30,-3742335,3742335,False,0.05282751682772018942004738131,0.02511599972123161495249731979,0.09955773955605151209626722411
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_2,1,1776429016406,1776429016406,0,-15.10449751322682560341629746,-15.10449751322682560341629746,-15.10449751322682560341629746,-15.10449751322682560341629746,2026-04-17 12:00:2026-04-17 12:00:fill-000008:3837,2026-04-17 12:00:2026-04-17 12:00:fill-000008:3837,US cash open,13:30,-3583594,3583594,False,0.05268725429894804066861256373,0.02504931414058944491421985729,0.09929340344586653894920767932
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_3,1,1776431184739,1776431184739,0,-28.55473758335330615716370540,-28.55473758335330615716370540,-28.55473758335330615716370540,-28.55473758335330615716370540,2026-04-17 12:00:2026-04-17 13:00:fill-000005:3925,2026-04-17 12:00:2026-04-17 13:00:fill-000005:3925,US cash open,13:30,-1415261,1415261,True,0.09960415559514097507445319270,0.04735520604383918059028933774,0.1877121087061593814049322856
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_4,1,1776432699131,1776432699131,0,-20.95207544841191081449181074,-20.95207544841191081449181074,-20.95207544841191081449181074,-20.95207544841191081449181074,2026-04-17 12:00:2026-04-17 13:00:fill-000035:4075,2026-04-17 12:00:2026-04-17 13:00:fill-000035:4075,US cash open,13:30,99131,99131,True,0.07308467734689921749484046040,0.03474694337530988052719269464,0.1377340013267978838275961352
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_5,1,1776432766965,1776432766965,0,-18.99434219602505089739372919,-18.99434219602505089739372919,-18.99434219602505089739372919,-18.99434219602505089739372919,2026-04-17 12:00:2026-04-17 13:00:fill-000037:4085,2026-04-17 12:00:2026-04-17 13:00:fill-000037:4085,US cash open,13:30,166965,166965,True,0.06625574512802281865066978281,0.03150023654513742958981651288,0.1248643247620255717671747814
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_6,1,1776433610562,1776433610562,0,-19.16683883266317028254277114,-19.16683883266317028254277114,-19.16683883266317028254277114,-19.16683883266317028254277114,2026-04-17 12:00:2026-04-17 13:00:fill-000044:4120,2026-04-17 12:00:2026-04-17 13:00:fill-000044:4120,US cash open,13:30,1010562,1010562,True,0.06685744499604605176071670043,0.03178630514394778946941727945,0.1259982769586984662929231702
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_7,2,1776433876977,1776433904993,28016,-34.20264888562426599141481977,-34.20264888562426599141481977,-19.34765997502964461706462834,-14.85498891059462137435019143,2026-04-17 12:00:2026-04-17 13:00:fill-000046:4130,2026-04-17 12:00:2026-04-17 13:00:fill-000047:4135,US cash open,13:30,1276977,1276977,True,0.1193051048508227238561220437,0.05672170793010728146003551779,0.2248401452444006456618987244
fill,pooled,pooled,120000,fill_pooled_pooled_120000_1,1,1776088384374,1776088384374,0,-12.48544420814777097996035098,-12.48544420814777097996035098,-12.48544420814777097996035098,-12.48544420814777097996035098,2026-04-13 12:00:2026-04-13 13:00:fill-000019:157,2026-04-13 12:00:2026-04-13 13:00:fill-000019:157,US cash open,13:30,1384374,1384374,True,0.006719276615919146884417540194,0.003987663172371735264692146825,0.01696143355577062784312752555
fill,pooled,pooled,120000,fill_pooled_pooled_120000_2,1,1776088868432,1776088868432,0,-15.37399469348315925761744351,-15.37399469348315925761744351,-15.37399469348315925761744351,-15.37399469348315925761744351,2026-04-13 12:00:2026-04-13 14:00:fill-000003:189,2026-04-13 12:00:2026-04-13 14:00:fill-000003:189,US cash open,13:30,1868432,1868432,False,0.008273804384931164960729682611,0.004910222770563013526217651792,0.02088551958048191791936486258
fill,pooled,pooled,120000,fill_pooled_pooled_120000_3,1,1776092285697,1776092285697,0,-14.27265142592461349289994131,-14.27265142592461349289994131,-14.27265142592461349289994131,-14.27265142592461349289994131,2026-04-13 12:00:2026-04-13 14:00:fill-000052:432,2026-04-13 12:00:2026-04-13 14:00:fill-000052:432,US cash open,13:30,5285697,5285697,False,0.007681095792394515999254926059,0.004558470288635557171357182055,0.01938934849170326417556791834
fill,pooled,pooled,120000,fill_pooled_pooled_120000_4,1,1776094200378,1776094200378,0,-12.85096693207311306578668048,-12.85096693207311306578668048,-12.85096693207311306578668048,-12.85096693207311306578668048,2026-04-13 12:00:2026-04-13 15:00:fill-000010:483,2026-04-13 12:00:2026-04-13 15:00:fill-000010:483,US cash open,13:30,7200378,7200378,False,0.006915989544230968522879220905,0.004104405635079701774197641701,0.01745799493489545803244018920
fill,pooled,pooled,120000,fill_pooled_pooled_120000_5,1,1776096464423,1776096464423,0,-13.18123770862791323461748100,-13.18123770862791323461748100,-13.18123770862791323461748100,-13.18123770862791323461748100,2026-04-13 12:00:2026-04-13 16:00:fill-000006:578,2026-04-13 12:00:2026-04-13 16:00:fill-000006:578,US cash open,13:30,9464423,9464423,False,0.007093730974077567807802265593,0.004209889155779648949387897927,0.01790666666323423321581921203
fill,pooled,pooled,120000,fill_pooled_pooled_120000_6,1,1776176261720,1776176261720,0,-16.07416503183875404142080923,-16.07416503183875404142080923,-16.07416503183875404142080923,-16.07416503183875404142080923,2026-04-14 12:00:2026-04-14 14:00:fill-000014:1007,2026-04-14 12:00:2026-04-14 14:00:fill-000014:1007,US cash open,13:30,2861720,2861720,False,0.008650614220707995770271962912,0.005133846650186425419625850141,0.02183669860733543353348375934
fill,pooled,pooled,120000,fill_pooled_pooled_120000_7,1,1776176791765,1776176791765,0,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,2026-04-14 12:00:2026-04-14 14:00:fill-000023:1052,2026-04-14 12:00:2026-04-14 14:00:fill-000023:1052,US cash open,13:30,3391765,3391765,False,0.007821188095428164127493579462,0.004641610327284435129425751163,0.01974298273321529707085101896
fill,pooled,pooled,120000,fill_pooled_pooled_120000_8,1,1776177162898,1776177162898,0,-21.59841274089354933674934485,-21.59841274089354933674934485,-21.59841274089354933674934485,-21.59841274089354933674934485,2026-04-14 12:00:2026-04-14 14:00:fill-000027:1072,2026-04-14 12:00:2026-04-14 14:00:fill-000027:1072,US cash open,13:30,3762898,3762898,False,0.01162359202055060470287345700,0.006898208316236009865547096178,0.02934137035955107954437552974
fill,pooled,pooled,120000,fill_pooled_pooled_120000_9,1,1776177600245,1776177600245,0,-17.58817173242033065365084502,-17.58817173242033065365084502,-17.58817173242033065365084502,-17.58817173242033065365084502,2026-04-14 12:00:2026-04-14 14:00:fill-000040:1137,2026-04-14 12:00:2026-04-14 14:00:fill-000040:1137,US cash open,13:30,4200245,4200245,False,0.009465405400738575478508072852,0.005617397628588405790553904480,0.02389347156845665757761035322
fill,pooled,pooled,120000,fill_pooled_pooled_120000_10,1,1776178434738,1776178434738,0,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,2026-04-14 12:00:2026-04-14 14:00:fill-000052:1197,2026-04-14 12:00:2026-04-14 14:00:fill-000052:1197,US cash open,13:30,5034738,5034738,False,0.007091397125862208577034996518,0.004208504095882539708339661008,0.01790077534282925321296275982
fill,pooled,pooled,120000,fill_pooled_pooled_120000_11,1,1776179095499,1776179095499,0,-14.09244776366703832853865302,-14.09244776366703832853865302,-14.09244776366703832853865302,-14.09244776366703832853865302,2026-04-14 12:00:2026-04-14 15:00:fill-000003:1220,2026-04-14 12:00:2026-04-14 15:00:fill-000003:1220,US cash open,13:30,5695499,5695499,False,0.007584115802437879470823143287,0.004500915948114608198507195188,0.01914454242850418563034085787
fill,pooled,pooled,120000,fill_pooled_pooled_120000_12,1,1776179579551,1776179579551,0,-16.48932003600471977302526019,-16.48932003600471977302526019,-16.48932003600471977302526019,-16.48932003600471977302526019,2026-04-14 12:00:2026-04-14 15:00:fill-000009:1250,2026-04-14 12:00:2026-04-14 15:00:fill-000009:1250,US cash open,13:30,6179551,6179551,False,0.008874037694071785763052133243,0.005266440917025414468940985928,0.02240068527061421954466086370
fill,pooled,pooled,120000,fill_pooled_pooled_120000_13,1,1776180125815,1776180125815,0,-12.39744154726479526496510391,-12.39744154726479526496510391,-12.39744154726479526496510391,-12.39744154726479526496510391,2026-04-14 12:00:2026-04-14 15:00:fill-000017:1290,2026-04-14 12:00:2026-04-14 15:00:fill-000017:1290,US cash open,13:30,6725815,6725815,False,0.006671916328887968564572397507,0.003959556445528588284020077862,0.01684188223982116961090802917
fill,pooled,pooled,120000,fill_pooled_pooled_120000_14,2,1776260268236,1776260268265,29,-35.71001509184497450734672794,-35.71001509184497450734672794,-17.85500754592248725367336397,-17.85500754592248725367336397,2026-04-15 12:00:2026-04-15 13:00:fill-000013:1727,2026-04-15 12:00:2026-04-15 13:00:fill-000014:1732,US cash open,13:30,468236,468236,True,0.01921801622437828592764541548,0.01140524195155681965213796122,0.04851193422983146722771339091
fill,pooled,pooled,120000,fill_pooled_pooled_120000_15,2,1776262765277,1776262765687,410,-28.82262948165921893075190434,-28.82262948165921893075190434,-14.80156193233219718712431057,-14.02106754932702174362759377,2026-04-15 12:00:2026-04-15 14:00:fill-000010:1860,2026-04-15 12:00:2026-04-15 14:00:fill-000011:1865,US cash open,13:30,2965277,2965277,False,0.01551144012633775012430775567,0.009205514533469612591959354801,0.03915544426819262556329607469
fill,pooled,pooled,120000,fill_pooled_pooled_120000_16,2,1776262901778,1776262901779,1,-24.96455062091879323102194876,-24.96455062091879323102194876,-12.48227531045939661551097438,-12.48227531045939661551097438,2026-04-15 12:00:2026-04-15 14:00:fill-000012:1870,2026-04-15 12:00:2026-04-15 14:00:fill-000013:1875,US cash open,13:30,3101778,3101778,False,0.01343514242806058934678042395,0.007973302148183335643404112984,0.03391425723804531370276383399
fill,pooled,pooled,120000,fill_pooled_pooled_120000_17,1,1776346896678,1776346896678,0,-18.59083506256407385084990550,-18.59083506256407385084990550,-18.59083506256407385084990550,-18.59083506256407385084990550,2026-04-16 12:00:2026-04-16 13:00:fill-000016:2450,2026-04-16 12:00:2026-04-16 13:00:fill-000016:2450,US cash open,13:30,696678,696678,True,0.01000500752906957379153454639,0.005937633222071944106058031056,0.02525558629737776478644213062
